date,precipitation,city,quarter,year,month,cumulative_month,cumulative_quarter
2020-01-06,0.017777777777777778,New York City,1,2020,1,0,0
2020-01-07,0.01,New York City,1,2020,1,0,0
2020-01-08,0.03333333333333333,New York City,1,2020,1,0,0
2020-01-09,0.0011111111111111111,New York City,1,2020,1,0,0
2020-01-10,0.0,New York City,1,2020,1,0,0
2020-01-11,0.0,New York City,1,2020,1,0,0
2020-01-12,0.060000000000000005,New York City,1,2020,1,0,0
2020-01-13,0.003333333333333333,New York City,1,2020,1,0,0
2020-01-14,0.0125,New York City,1,2020,1,0,0
2020-01-15,0.014444444444444446,New York City,1,2020,1,0,0
2020-01-16,0.07111111111111111,New York City,1,2020,1,0,0
2020-01-17,0.0022222222222222222,New York City,1,2020,1,0,0
2020-01-18,0.15444444444444444,New York City,1,2020,1,0,0
2020-01-19,0.40222222222222226,New York City,1,2020,1,0,0
2020-01-20,0.0,New York City,1,2020,1,0,0
2020-01-21,0.0,New York City,1,2020,1,0,0
2020-01-22,0.0,New York City,1,2020,1,0,0
2020-01-23,0.0,New York City,1,2020,1,0,0
2020-01-24,0.0,New York City,1,2020,1,0,0
2020-01-25,0.2677777777777778,New York City,1,2020,1,0,0
2020-01-26,0.63,New York City,1,2020,1,0,0
2020-01-27,0.0011111111111111111,New York City,1,2020,1,0,0
2020-01-28,0.0011111111111111111,New York City,1,2020,1,0,0
2020-01-29,0.0,New York City,1,2020,1,0,0
2020-01-30,0.0,New York City,1,2020,1,0,0
2020-01-31,0.006666666666666666,New York City,1,2020,1,0,0
2020-02-01,0.014444444444444446,New York City,1,2020,2,1,0
2020-02-02,0.0375,New York City,1,2020,2,1,0
2020-02-03,0.03571428571428571,New York City,1,2020,2,1,0
2020-02-04,0.014444444444444446,New York City,1,2020,2,1,0
2020-02-05,0.02,New York City,1,2020,2,1,0
2020-02-06,0.5244444444444444,New York City,1,2020,2,1,0
2020-02-07,0.21888888888888888,New York City,1,2020,2,1,0
2020-02-08,0.0811111111111111,New York City,1,2020,2,1,0
2020-02-09,0.0022222222222222222,New York City,1,2020,2,1,0
2020-02-10,0.15375,New York City,1,2020,2,1,0
2020-02-11,0.5166666666666667,New York City,1,2020,2,1,0
2020-02-12,0.09555555555555556,New York City,1,2020,2,1,0
2020-02-13,0.3844444444444444,New York City,1,2020,2,1,0
2020-02-14,0.08888888888888889,New York City,1,2020,2,1,0
2020-02-15,0.0011111111111111111,New York City,1,2020,2,1,0
2020-02-16,0.0,New York City,1,2020,2,1,0
2020-02-17,0.0,New York City,1,2020,2,1,0
2020-02-18,0.0,New York City,1,2020,2,1,0
2020-02-19,0.005555555555555556,New York City,1,2020,2,1,0
2020-02-20,0.0,New York City,1,2020,2,1,0
2020-02-21,0.0,New York City,1,2020,2,1,0
2020-02-22,0.0,New York City,1,2020,2,1,0
2020-02-23,0.0,New York City,1,2020,2,1,0
2020-02-24,0.0011111111111111111,New York City,1,2020,2,1,0
2020-02-25,0.044444444444444446,New York City,1,2020,2,1,0
2020-02-26,0.14,New York City,1,2020,2,1,0
2020-02-27,0.8155555555555556,New York City,1,2020,2,1,0
2020-02-28,0.0011111111111111111,New York City,1,2020,2,1,0
2020-02-29,0.0,New York City,1,2020,2,1,0
2020-03-01,0.0,New York City,1,2020,3,2,0
2020-03-02,0.0,New York City,1,2020,3,2,0
2020-03-03,0.12444444444444445,New York City,1,2020,3,2,0
2020-03-04,0.23777777777777778,New York City,1,2020,3,2,0
2020-03-05,0.0025,New York City,1,2020,3,2,0
2020-03-06,0.05625,New York City,1,2020,3,2,0
2020-03-07,0.06125,New York City,1,2020,3,2,0
2020-03-08,0.00125,New York City,1,2020,3,2,0
2020-03-09,0.0,New York City,1,2020,3,2,0
2020-03-10,0.0,New York City,1,2020,3,2,0
2020-03-11,0.0,New York City,1,2020,3,2,0
2020-03-12,0.04625,New York City,1,2020,3,2,0
2020-03-13,0.3466666666666667,New York City,1,2020,3,2,0
2020-03-14,0.06666666666666667,New York City,1,2020,3,2,0
2020-03-15,0.0,New York City,1,2020,3,2,0
2020-03-16,0.0,New York City,1,2020,3,2,0
2020-03-17,0.14777777777777779,New York City,1,2020,3,2,0
2020-03-18,0.026666666666666665,New York City,1,2020,3,2,0
2020-03-19,0.9288888888888889,New York City,1,2020,3,2,0
2020-03-20,0.02888888888888889,New York City,1,2020,3,2,0
2020-03-21,0.0,New York City,1,2020,3,2,0
2020-03-22,0.0,New York City,1,2020,3,2,0
2020-03-23,0.4475,New York City,1,2020,3,2,0
2020-03-24,0.8144444444444444,New York City,1,2020,3,2,0
2020-03-25,0.0044444444444444444,New York City,1,2020,3,2,0
2020-03-26,0.0011111111111111111,New York City,1,2020,3,2,0
2020-03-27,0.0011111111111111111,New York City,1,2020,3,2,0
2020-03-28,0.12444444444444445,New York City,1,2020,3,2,0
2020-03-29,0.3566666666666667,New York City,1,2020,3,2,0
2020-03-30,0.07333333333333333,New York City,1,2020,3,2,0
2020-03-31,0.05888888888888889,New York City,1,2020,3,2,0
2020-04-01,0.0,New York City,2,2020,4,3,1
2020-04-02,0.0,New York City,2,2020,4,3,1
2020-04-03,0.06777777777777777,New York City,2,2020,4,3,1
2020-04-04,0.05777777777777778,New York City,2,2020,4,3,1
2020-04-05,0.0022222222222222222,New York City,2,2020,4,3,1
2020-04-06,0.08444444444444445,New York City,2,2020,4,3,1
2020-04-07,0.0,New York City,2,2020,4,3,1
2020-04-08,0.1711111111111111,New York City,2,2020,4,3,1
2020-04-09,0.07666666666666666,New York City,2,2020,4,3,1
2020-04-10,0.18555555555555556,New York City,2,2020,4,3,1
2020-04-11,0.008888888888888889,New York City,2,2020,4,3,1
2020-04-12,0.0,New York City,2,2020,4,3,1
2020-04-13,0.819,New York City,2,2020,4,3,1
2020-04-14,0.7390000000000001,New York City,2,2020,4,3,1
2020-04-15,0.019,New York City,2,2020,4,3,1
2020-04-16,0.001,New York City,2,2020,4,3,1
2020-04-17,0.012,New York City,2,2020,4,3,1
2020-04-18,0.213,New York City,2,2020,4,3,1
2020-04-19,0.043,New York City,2,2020,4,3,1
2020-04-20,0.0,New York City,2,2020,4,3,1
2020-04-21,0.073,New York City,2,2020,4,3,1
2020-04-22,0.215,New York City,2,2020,4,3,1
2020-04-23,0.035,New York City,2,2020,4,3,1
2020-04-24,0.501,New York City,2,2020,4,3,1
2020-04-25,0.135,New York City,2,2020,4,3,1
2020-04-26,0.07111111111111111,New York City,2,2020,4,3,1
2020-04-27,0.177,New York City,2,2020,4,3,1
2020-04-28,0.019,New York City,2,2020,4,3,1
2020-04-29,0.003,New York City,2,2020,4,3,1
2020-04-30,0.307,New York City,2,2020,4,3,1
2020-05-01,0.40199999999999997,New York City,2,2020,5,4,1
2020-05-02,0.079,New York City,2,2020,5,4,1
2020-05-03,0.122,New York City,2,2020,5,4,1
2020-05-04,0.037,New York City,2,2020,5,4,1
2020-05-05,0.0,New York City,2,2020,5,4,1
2020-05-06,0.013000000000000001,New York City,2,2020,5,4,1
2020-05-07,0.05,New York City,2,2020,5,4,1
2020-05-08,0.10600000000000001,New York City,2,2020,5,4,1
2020-05-09,0.367,New York City,2,2020,5,4,1
2020-05-10,0.003,New York City,2,2020,5,4,1
2020-05-11,0.01,New York City,2,2020,5,4,1
2020-05-12,0.041999999999999996,New York City,2,2020,5,4,1
2020-05-13,0.001,New York City,2,2020,5,4,1
2020-05-14,0.0,New York City,2,2020,5,4,1
2020-05-15,0.052000000000000005,New York City,2,2020,5,4,1
2020-05-16,0.09777777777777778,New York City,2,2020,5,4,1
2020-05-17,0.0,New York City,2,2020,5,4,1
2020-05-18,0.0,New York City,2,2020,5,4,1
2020-05-19,0.0,New York City,2,2020,5,4,1
2020-05-20,0.0,New York City,2,2020,5,4,1
2020-05-21,0.0,New York City,2,2020,5,4,1
2020-05-22,0.015555555555555557,New York City,2,2020,5,4,1
2020-05-23,0.25222222222222224,New York City,2,2020,5,4,1
2020-05-24,0.4766666666666667,New York City,2,2020,5,4,1
2020-05-25,0.008888888888888889,New York City,2,2020,5,4,1
2020-05-26,0.006666666666666666,New York City,2,2020,5,4,1
2020-05-27,0.0,New York City,2,2020,5,4,1
2020-05-28,0.013333333333333334,New York City,2,2020,5,4,1
2020-05-29,0.015555555555555557,New York City,2,2020,5,4,1
2020-05-30,0.06666666666666667,New York City,2,2020,5,4,1
2020-05-31,0.0,New York City,2,2020,5,4,1
2020-06-01,0.0,New York City,2,2020,6,5,1
2020-06-02,0.0,New York City,2,2020,6,5,1
2020-06-03,0.19,New York City,2,2020,6,5,1
2020-06-04,0.36333333333333334,New York City,2,2020,6,5,1
2020-06-05,0.3433333333333333,New York City,2,2020,6,5,1
2020-06-06,0.19777777777777777,New York City,2,2020,6,5,1
2020-06-07,0.17666666666666664,New York City,2,2020,6,5,1
2020-06-08,0.0,New York City,2,2020,6,5,1
2020-06-09,0.0,New York City,2,2020,6,5,1
2020-06-10,0.0,New York City,2,2020,6,5,1
2020-06-11,0.143,New York City,2,2020,6,5,1
2020-06-12,0.378,New York City,2,2020,6,5,1
2020-06-13,0.0,New York City,2,2020,6,5,1
2020-06-14,0.0,New York City,2,2020,6,5,1
2020-06-15,0.0,New York City,2,2020,6,5,1
2020-06-16,0.0,New York City,2,2020,6,5,1
2020-06-17,0.0,New York City,2,2020,6,5,1
2020-06-18,0.0,New York City,2,2020,6,5,1
2020-06-19,0.0,New York City,2,2020,6,5,1
2020-06-20,0.0,New York City,2,2020,6,5,1
2020-06-21,0.0,New York City,2,2020,6,5,1
2020-06-22,0.0,New York City,2,2020,6,5,1
2020-06-23,0.0,New York City,2,2020,6,5,1
2020-06-24,0.0,New York City,2,2020,6,5,1
2020-06-25,0.0,New York City,2,2020,6,5,1
2020-06-26,0.0,New York City,2,2020,6,5,1
2020-06-27,0.073,New York City,2,2020,6,5,1
2020-06-28,0.15363636363636363,New York City,2,2020,6,5,1
2020-06-29,0.15454545454545454,New York City,2,2020,6,5,1
2020-06-30,0.04,New York City,2,2020,6,5,1
2020-07-01,0.1781818181818182,New York City,3,2020,7,6,2
2020-07-02,0.22999999999999998,New York City,3,2020,7,6,2
2020-07-03,0.11499999999999999,New York City,3,2020,7,6,2
2020-07-04,0.386,New York City,3,2020,7,6,2
2020-07-05,0.001,New York City,3,2020,7,6,2
2020-07-06,0.05700000000000001,New York City,3,2020,7,6,2
2020-07-07,0.079,New York City,3,2020,7,6,2
2020-07-08,0.005,New York City,3,2020,7,6,2
2020-07-09,0.225,New York City,3,2020,7,6,2
2020-07-10,0.5509999999999999,New York City,3,2020,7,6,2
2020-07-11,1.0409090909090908,New York City,3,2020,7,6,2
2020-07-12,0.15636363636363637,New York City,3,2020,7,6,2
2020-07-13,0.03,New York City,3,2020,7,6,2
2020-07-14,0.001,New York City,3,2020,7,6,2
2020-07-15,0.003,New York City,3,2020,7,6,2
2020-07-16,0.0,New York City,3,2020,7,6,2
2020-07-17,0.04111111111111111,New York City,3,2020,7,6,2
2020-07-18,0.079,New York City,3,2020,7,6,2
2020-07-19,0.0,New York City,3,2020,7,6,2
2020-07-20,0.0,New York City,3,2020,7,6,2
2020-07-21,0.0,New York City,3,2020,7,6,2
2020-07-22,0.259,New York City,3,2020,7,6,2
2020-07-23,0.24900000000000003,New York City,3,2020,7,6,2
2020-07-24,0.175,New York City,3,2020,7,6,2
2020-07-25,0.15272727272727274,New York City,3,2020,7,6,2
2020-07-26,0.0,New York City,3,2020,7,6,2
2020-07-27,0.0,New York City,3,2020,7,6,2
2020-07-28,0.004545454545454546,New York City,3,2020,7,6,2
2020-07-29,0.0,New York City,3,2020,7,6,2
2020-07-30,0.007272727272727273,New York City,3,2020,7,6,2
2020-07-31,0.748,New York City,3,2020,7,6,2
2020-08-01,0.009,New York City,3,2020,8,7,2
2020-08-02,0.003333333333333333,New York City,3,2020,8,7,2
2020-08-03,0.09200000000000001,New York City,3,2020,8,7,2
2020-08-04,0.30454545454545456,New York City,3,2020,8,7,2
2020-08-05,0.23750000000000002,New York City,3,2020,8,7,2
2020-08-06,0.012727272727272728,New York City,3,2020,8,7,2
2020-08-07,0.1590909090909091,New York City,3,2020,8,7,2
2020-08-08,0.053000000000000005,New York City,3,2020,8,7,2
2020-08-09,0.0009090909090909091,New York City,3,2020,8,7,2
2020-08-10,0.0,New York City,3,2020,8,7,2
2020-08-11,0.006363636363636364,New York City,3,2020,8,7,2
2020-08-12,0.27636363636363637,New York City,3,2020,8,7,2
2020-08-13,0.08454545454545455,New York City,3,2020,8,7,2
2020-08-14,0.06545454545454545,New York City,3,2020,8,7,2
2020-08-15,0.0,New York City,3,2020,8,7,2
2020-08-16,0.09818181818181819,New York City,3,2020,8,7,2
2020-08-17,0.4309090909090909,New York City,3,2020,8,7,2
2020-08-18,0.5618181818181818,New York City,3,2020,8,7,2
2020-08-19,0.11727272727272728,New York City,3,2020,8,7,2
2020-08-20,0.17454545454545453,New York City,3,2020,8,7,2
2020-08-21,0.003,New York City,3,2020,8,7,2
2020-08-22,0.0,New York City,3,2020,8,7,2
2020-08-23,0.009,New York City,3,2020,8,7,2
2020-08-24,0.0,New York City,3,2020,8,7,2
2020-08-25,0.03833333333333334,New York City,3,2020,8,7,2
2020-08-26,0.06916666666666667,New York City,3,2020,8,7,2
2020-08-27,0.15363636363636363,New York City,3,2020,8,7,2
2020-08-28,0.3172727272727273,New York City,3,2020,8,7,2
2020-08-29,0.049090909090909095,New York City,3,2020,8,7,2
2020-08-30,0.06363636363636364,New York City,3,2020,8,7,2
2020-08-31,0.0009090909090909091,New York City,3,2020,8,7,2
2020-09-01,0.18636363636363634,New York City,3,2020,9,8,2
2020-09-02,0.1281818181818182,New York City,3,2020,9,8,2
2020-09-03,0.25181818181818183,New York City,3,2020,9,8,2
2020-09-04,0.3018181818181818,New York City,3,2020,9,8,2
2020-09-05,0.0009090909090909091,New York City,3,2020,9,8,2
2020-09-06,0.0,New York City,3,2020,9,8,2
2020-09-07,0.0,New York City,3,2020,9,8,2
2020-09-08,0.0,New York City,3,2020,9,8,2
2020-09-09,0.0,New York City,3,2020,9,8,2
2020-09-10,1.5491666666666666,New York City,3,2020,9,8,2
2020-09-11,0.465,New York City,3,2020,9,8,2
2020-09-12,0.0022222222222222222,New York City,3,2020,9,8,2
2020-09-13,0.0,New York City,3,2020,9,8,2
2020-09-14,0.0,New York City,3,2020,9,8,2
2020-09-15,0.0,New York City,3,2020,9,8,2
2020-09-16,0.0,New York City,3,2020,9,8,2
2020-09-17,0.0,New York City,3,2020,9,8,2
2020-09-18,0.024545454545454547,New York City,3,2020,9,8,2
2020-09-19,0.0009090909090909091,New York City,3,2020,9,8,2
2020-09-20,0.0,New York City,3,2020,9,8,2
2020-09-21,0.0,New York City,3,2020,9,8,2
2020-09-22,0.0,New York City,3,2020,9,8,2
2020-09-23,0.0,New York City,3,2020,9,8,2
2020-09-24,0.0,New York City,3,2020,9,8,2
2020-09-25,0.0,New York City,3,2020,9,8,2
2020-09-26,0.00818181818181818,New York City,3,2020,9,8,2
2020-09-27,0.00818181818181818,New York City,3,2020,9,8,2
2020-09-28,0.057499999999999996,New York City,3,2020,9,8,2
2020-09-29,0.055833333333333325,New York City,3,2020,9,8,2
2020-09-30,1.0591666666666668,New York City,3,2020,9,8,2
2020-10-01,0.002727272727272727,New York City,4,2020,10,9,3
2020-10-02,0.03272727272727272,New York City,4,2020,10,9,3
2020-10-03,0.020999999999999998,New York City,4,2020,10,9,3
2020-10-04,0.0,New York City,4,2020,10,9,3
2020-10-05,0.001,New York City,4,2020,10,9,3
2020-10-06,0.023,New York City,4,2020,10,9,3
2020-10-07,0.006363636363636364,New York City,4,2020,10,9,3
2020-10-08,0.015,New York City,4,2020,10,9,3
2020-10-09,0.0,New York City,4,2020,10,9,3
2020-10-10,0.0,New York City,4,2020,10,9,3
2020-10-11,0.0,New York City,4,2020,10,9,3
2020-10-12,0.665,New York City,4,2020,10,9,3
2020-10-13,0.49444444444444446,New York City,4,2020,10,9,3
2020-10-14,0.05181818181818181,New York City,4,2020,10,9,3
2020-10-15,0.002727272727272727,New York City,4,2020,10,9,3
2020-10-16,0.2991666666666667,New York City,4,2020,10,9,3
2020-10-17,1.1033333333333333,New York City,4,2020,10,9,3
2020-10-18,0.005,New York City,4,2020,10,9,3
2020-10-19,0.0,New York City,4,2020,10,9,3
2020-10-20,0.035833333333333335,New York City,4,2020,10,9,3
2020-10-21,0.018333333333333333,New York City,4,2020,10,9,3
2020-10-22,0.0036363636363636364,New York City,4,2020,10,9,3
2020-10-23,0.013333333333333334,New York City,4,2020,10,9,3
2020-10-24,0.011818181818181818,New York City,4,2020,10,9,3
2020-10-25,0.004545454545454546,New York City,4,2020,10,9,3
2020-10-26,0.052000000000000005,New York City,4,2020,10,9,3
2020-10-27,0.03333333333333333,New York City,4,2020,10,9,3
2020-10-28,0.12090909090909091,New York City,4,2020,10,9,3
2020-10-29,0.47800000000000004,New York City,4,2020,10,9,3
2020-10-30,1.5408333333333333,New York City,4,2020,10,9,3
2020-10-31,0.19499999999999998,New York City,4,2020,10,9,3
2020-11-01,0.14363636363636365,New York City,4,2020,11,10,3
2020-11-02,0.3790909090909091,New York City,4,2020,11,10,3
2020-11-03,0.004,New York City,4,2020,11,10,3
2020-11-04,0.0018181818181818182,New York City,4,2020,11,10,3
2020-11-05,0.0008333333333333334,New York City,4,2020,11,10,3
2020-11-06,0.0,New York City,4,2020,11,10,3
2020-11-07,0.001,New York City,4,2020,11,10,3
2020-11-08,0.0009090909090909091,New York City,4,2020,11,10,3
2020-11-09,0.0,New York City,4,2020,11,10,3
2020-11-10,0.0,New York City,4,2020,11,10,3
2020-11-11,0.2081818181818182,New York City,4,2020,11,10,3
2020-11-12,0.79,New York City,4,2020,11,10,3
2020-11-13,0.23750000000000002,New York City,4,2020,11,10,3
2020-11-14,0.09416666666666668,New York City,4,2020,11,10,3
2020-11-15,0.07083333333333335,New York City,4,2020,11,10,3
2020-11-16,0.25999999999999995,New York City,4,2020,11,10,3
2020-11-17,0.0007692307692307692,New York City,4,2020,11,10,3
2020-11-18,0.004615384615384615,New York City,4,2020,11,10,3
2020-11-19,0.0,New York City,4,2020,11,10,3
2020-11-20,0.0,New York City,4,2020,11,10,3
2020-11-21,0.0,New York City,4,2020,11,10,3
2020-11-22,0.006923076923076922,New York City,4,2020,11,10,3
2020-11-23,0.6030769230769231,New York City,4,2020,11,10,3
2020-11-24,0.0675,New York City,4,2020,11,10,3
2020-11-25,0.013076923076923078,New York City,4,2020,11,10,3
2020-11-26,0.5736363636363637,New York City,4,2020,11,10,3
2020-11-27,0.04833333333333334,New York City,4,2020,11,10,3
2020-11-28,0.0008333333333333334,New York City,4,2020,11,10,3
2020-11-29,0.0,New York City,4,2020,11,10,3
2020-11-30,0.26999999999999996,New York City,4,2020,11,10,3
2020-12-01,1.0415384615384615,New York City,4,2020,12,11,3
2020-12-02,0.0038461538461538464,New York City,4,2020,12,11,3
2020-12-03,0.0007692307692307692,New York City,4,2020,12,11,3
2020-12-04,0.023846153846153847,New York City,4,2020,12,11,3
2020-12-05,0.9842857142857143,New York City,4,2020,12,11,3
2020-12-06,0.22307692307692306,New York City,4,2020,12,11,3
2020-12-07,0.0015384615384615385,New York City,4,2020,12,11,3
2020-12-08,0.0,New York City,4,2020,12,11,3
2020-12-09,0.004615384615384616,New York City,4,2020,12,11,3
2020-12-10,0.01076923076923077,New York City,4,2020,12,11,3
2020-12-11,0.0,New York City,4,2020,12,11,3
2020-12-12,0.0016666666666666668,New York City,4,2020,12,11,3
2020-12-13,0.01916666666666667,New York City,4,2020,12,11,3
2020-12-14,0.09,New York City,4,2020,12,11,3
2020-12-15,0.20846153846153845,New York City,4,2020,12,11,3
2020-12-16,0.11076923076923076,New York City,4,2020,12,11,3
2020-12-17,0.8411111111111111,New York City,4,2020,12,11,3
2020-12-18,0.045000000000000005,New York City,4,2020,12,11,3
2020-12-19,0.0,New York City,4,2020,12,11,3
2020-12-20,0.010833333333333334,New York City,4,2020,12,11,3
2020-12-21,0.0375,New York City,4,2020,12,11,3
2020-12-22,0.0008333333333333334,New York City,4,2020,12,11,3
2020-12-23,0.0,New York City,4,2020,12,11,3
2020-12-24,0.035833333333333335,New York City,4,2020,12,11,3
2020-12-25,0.87,New York City,4,2020,12,11,3
2020-12-26,0.11272727272727273,New York City,4,2020,12,11,3
2020-12-27,0.0,New York City,4,2020,12,11,3
2020-12-28,0.0,New York City,4,2020,12,11,3
2020-12-29,0.0008333333333333334,New York City,4,2020,12,11,3
2020-12-30,0.0,New York City,4,2020,12,11,3
2020-12-31,0.2872727272727273,New York City,4,2020,12,11,3
2021-01-01,0.28833333333333333,New York City,1,2021,1,12,4
2021-01-02,0.47500000000000003,New York City,1,2021,1,12,4
2021-01-03,0.03333333333333333,New York City,1,2021,1,12,4
2021-01-04,0.13599999999999998,New York City,1,2021,1,12,4
2021-01-05,0.0008333333333333334,New York City,1,2021,1,12,4
2021-01-06,0.0,New York City,1,2021,1,12,4
2021-01-07,0.0,New York City,1,2021,1,12,4
2021-01-08,0.0,New York City,1,2021,1,12,4
2021-01-09,0.0,New York City,1,2021,1,12,4
2021-01-10,0.0,New York City,1,2021,1,12,4
2021-01-11,0.0,New York City,1,2021,1,12,4
2021-01-12,0.0,New York City,1,2021,1,12,4
2021-01-13,0.0,New York City,1,2021,1,12,4
2021-01-14,0.0,New York City,1,2021,1,12,4
2021-01-15,0.07833333333333332,New York City,1,2021,1,12,4
2021-01-16,1.0915384615384616,New York City,1,2021,1,12,4
2021-01-17,0.0038461538461538464,New York City,1,2021,1,12,4
2021-01-18,0.0,New York City,1,2021,1,12,4
2021-01-19,0.0,New York City,1,2021,1,12,4
2021-01-20,0.016153846153846154,New York City,1,2021,1,12,4
2021-01-21,0.0038461538461538464,New York City,1,2021,1,12,4
2021-01-22,0.0007692307692307692,New York City,1,2021,1,12,4
2021-01-23,0.0,New York City,1,2021,1,12,4
2021-01-24,0.0,New York City,1,2021,1,12,4
2021-01-25,0.0,New York City,1,2021,1,12,4
2021-01-26,0.02,New York City,1,2021,1,12,4
2021-01-27,0.13923076923076924,New York City,1,2021,1,12,4
2021-01-28,0.0015384615384615385,New York City,1,2021,1,12,4
2021-01-29,0.0,New York City,1,2021,1,12,4
2021-01-30,0.0,New York City,1,2021,1,12,4
2021-01-31,0.017272727272727273,New York City,1,2021,1,12,4
2021-02-01,0.6633333333333334,New York City,1,2021,2,13,4
2021-02-02,0.7849999999999999,New York City,1,2021,2,13,4
2021-02-03,0.096,New York City,1,2021,2,13,4
2021-02-04,0.0,New York City,1,2021,2,13,4
2021-02-05,0.009166666666666668,New York City,1,2021,2,13,4
2021-02-06,0.018333333333333333,New York City,1,2021,2,13,4
2021-02-07,0.09727272727272727,New York City,1,2021,2,13,4
2021-02-08,0.267,New York City,1,2021,2,13,4
2021-02-09,0.026363636363636363,New York City,1,2021,2,13,4
2021-02-10,0.015,New York City,1,2021,2,13,4
2021-02-11,0.12333333333333335,New York City,1,2021,2,13,4
2021-02-12,0.0,New York City,1,2021,2,13,4
2021-02-13,0.0007692307692307692,New York City,1,2021,2,13,4
2021-02-14,0.005833333333333334,New York City,1,2021,2,13,4
2021-02-15,0.0016666666666666668,New York City,1,2021,2,13,4
2021-02-16,0.7933333333333333,New York City,1,2021,2,13,4
2021-02-17,0.006153846153846154,New York City,1,2021,2,13,4
2021-02-18,0.13916666666666666,New York City,1,2021,2,13,4
2021-02-19,0.3941666666666667,New York City,1,2021,2,13,4
2021-02-20,0.08083333333333333,New York City,1,2021,2,13,4
2021-02-21,0.0,New York City,1,2021,2,13,4
2021-02-22,0.13333333333333333,New York City,1,2021,2,13,4
2021-02-23,0.41545454545454547,New York City,1,2021,2,13,4
2021-02-24,0.016666666666666666,New York City,1,2021,2,13,4
2021-02-25,0.0,New York City,1,2021,2,13,4
2021-02-26,0.0,New York City,1,2021,2,13,4
2021-02-27,0.18083333333333332,New York City,1,2021,2,13,4
2021-02-28,0.2625,New York City,1,2021,2,13,4
2021-03-01,0.3923076923076923,New York City,1,2021,3,14,4
2021-03-02,0.005,New York City,1,2021,3,14,4
2021-03-03,0.0,New York City,1,2021,3,14,4
2021-03-04,0.0,New York City,1,2021,3,14,4
2021-03-05,0.0,New York City,1,2021,3,14,4
2021-03-06,0.0,New York City,1,2021,3,14,4
2021-03-07,0.0,New York City,1,2021,3,14,4
2021-03-08,0.0,New York City,1,2021,3,14,4
2021-03-09,0.0,New York City,1,2021,3,14,4
2021-03-10,0.0,New York City,1,2021,3,14,4
2021-03-11,0.0,New York City,1,2021,3,14,4
2021-03-12,0.0016666666666666668,New York City,1,2021,3,14,4
2021-03-13,0.0,New York City,1,2021,3,14,4
2021-03-14,0.0,New York City,1,2021,3,14,4
2021-03-15,0.0,New York City,1,2021,3,14,4
2021-03-16,0.0008333333333333334,New York City,1,2021,3,14,4
2021-03-17,0.0,New York City,1,2021,3,14,4
2021-03-18,0.14083333333333334,New York City,1,2021,3,14,4
2021-03-19,0.5766666666666667,New York City,1,2021,3,14,4
2021-03-20,0.0018181818181818182,New York City,1,2021,3,14,4
2021-03-21,0.0,New York City,1,2021,3,14,4
2021-03-22,0.0,New York City,1,2021,3,14,4
2021-03-23,0.0,New York City,1,2021,3,14,4
2021-03-24,0.24545454545454548,New York City,1,2021,3,14,4
2021-03-25,0.5383333333333333,New York City,1,2021,3,14,4
2021-03-26,0.03916666666666667,New York City,1,2021,3,14,4
2021-03-27,0.0025,New York City,1,2021,3,14,4
2021-03-28,0.205,New York City,1,2021,3,14,4
2021-03-29,0.6141666666666666,New York City,1,2021,3,14,4
2021-03-30,0.0033333333333333335,New York City,1,2021,3,14,4
2021-03-31,0.14583333333333334,New York City,1,2021,3,14,4
2021-04-01,0.4475,New York City,2,2021,4,15,5
2021-04-02,0.014166666666666668,New York City,2,2021,4,15,5
2021-04-03,0.0009090909090909091,New York City,2,2021,4,15,5
2021-04-04,0.0,New York City,2,2021,4,15,5
2021-04-05,0.0,New York City,2,2021,4,15,5
2021-04-06,0.0,New York City,2,2021,4,15,5
2021-04-07,0.0,New York City,2,2021,4,15,5
2021-04-08,0.0,New York City,2,2021,4,15,5
2021-04-09,0.0008333333333333334,New York City,2,2021,4,15,5
2021-04-10,0.01,New York City,2,2021,4,15,5
2021-04-11,0.11416666666666668,New York City,2,2021,4,15,5
2021-04-12,0.5191666666666667,New York City,2,2021,4,15,5
2021-04-13,0.26333333333333336,New York City,2,2021,4,15,5
2021-04-14,0.004166666666666667,New York City,2,2021,4,15,5
2021-04-15,0.24250000000000002,New York City,2,2021,4,15,5
2021-04-16,0.8116666666666666,New York City,2,2021,4,15,5
2021-04-17,0.05416666666666667,New York City,2,2021,4,15,5
2021-04-18,0.0016666666666666668,New York City,2,2021,4,15,5
2021-04-19,0.0008333333333333334,New York City,2,2021,4,15,5
2021-04-20,0.00818181818181818,New York City,2,2021,4,15,5
2021-04-21,0.0375,New York City,2,2021,4,15,5
2021-04-22,0.17833333333333334,New York City,2,2021,4,15,5
2021-04-23,0.0027272727272727275,New York City,2,2021,4,15,5
2021-04-24,0.0,New York City,2,2021,4,15,5
2021-04-25,0.46545454545454545,New York City,2,2021,4,15,5
2021-04-26,0.06727272727272728,New York City,2,2021,4,15,5
2021-04-27,0.004545454545454546,New York City,2,2021,4,15,5
2021-04-28,0.007000000000000001,New York City,2,2021,4,15,5
2021-04-29,0.06272727272727273,New York City,2,2021,4,15,5
2021-04-30,0.05545454545454545,New York City,2,2021,4,15,5
2021-05-01,0.015454545454545453,New York City,2,2021,5,16,5
2021-05-02,0.0009090909090909091,New York City,2,2021,5,16,5
2021-05-03,0.10090909090909092,New York City,2,2021,5,16,5
2021-05-04,0.6245454545454545,New York City,2,2021,5,16,5
